"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"DRF15","OUT010",548.179953167639
"FDV27","OUT027",2933.50474116044
"NCJ06","OUT049",1973.60146162275
"FDN02","OUT018",2976.56258002793
"FDQ51","OUT049",935.30741126616
"FDQ07","OUT017",3675.62144691269
"FDS45","OUT049",1799.37399505062
"NCJ06","OUT045",1823.2288825838
"FDD36","OUT035",2022.04269018677
"FDY25","OUT045",2851.17662573861
"FDU52","OUT046",2481.23518926585
"DRK47","OUT017",3665.39626852384
"NCL30","OUT017",2108.11928872953
"FDN22","OUT035",4126.23962230754
"NCF30","OUT027",3409.2644952331
"FDK03","OUT035",4237.19251534469
"FDT45","OUT017",1001.85810781174
"NCC54","OUT027",5195.79532194014
"FDP08","OUT018",2856.53032506337
"FDU44","OUT046",2675.91489498667
"DRG39","OUT035",1019.61983845202
"FDU32","OUT049",2053.98636719899
"FDY27","OUT049",2948.49907173221
"NCP54","OUT013",1966.70614000885
"NCZ41","OUT049",2062.10511651732
"DRL49","OUT013",2334.93122291828
"FDI05","OUT018",1016.05183960332
"FDY56","OUT045",3564.69262325001
"DRC13","OUT013",2037.6460814502
"NCV29","OUT017",2957.22147347594
"FDR24","OUT049",1578.44541857366
"FDZ34","OUT018",2746.01366952464
"FDP37","OUT035",2144.20276256665
"FDX08","OUT027",4361.96367397602
"FDS57","OUT045",2205.93252207861
"NCG18","OUT049",1729.2089829241
"FDK25","OUT018",2465.06043663744
"FDH53","OUT049",1457.68624870227
"DRI59","OUT018",3236.94165200224
"FDA52","OUT046",2852.4667845211
"FDT20","OUT010",-1215.95987550207
"FDE36","OUT019",719.28158787025
"FDI24","OUT017",2891.19686970281
"FDB28","OUT018",2878.48444513027
"FDV11","OUT017",2975.69677117665
"FDP01","OUT046",2515.29499584038
"FDD34","OUT027",4044.58132934472
"FDJ50","OUT027",2325.07390381798
"FDZ44","OUT013",1931.97155290198
"DRO59","OUT035",1390.28831952478
"DRB48","OUT045",640.08935849459
"FDR21","OUT018",2506.54450713116
"NCE42","OUT010",1766.27062691327
"FDO23","OUT046",1500.95000539451
"NCE30","OUT018",3056.23924433705
"FDQ22","OUT035",805.483829846298
"FDY01","OUT045",1790.94551020574
"FDS08","OUT017",2930.44098072934
"FDG28","OUT018",3656.36878869224
"FDQ51","OUT018",593.261837554971
"FDB05","OUT017",3995.79834151109
"FDO56","OUT049",2014.58418947538
"FDE02","OUT018",1201.93171814934
"FDN45","OUT017",3605.80089708638
"FDS09","OUT013",888.115355501184
"NCA54","OUT018",2597.54298804558
"FDP09","OUT010",1444.37685066225
"FDC53","OUT045",1538.75208473681
"NCM55","OUT017",3047.62258663503
"FDL09","OUT018",2439.24464704466
"FDA11","OUT019",-390.821435848779
"FDA50","OUT045",1466.91512178089
"FDC23","OUT017",2958.04844945721
"FDE22","OUT049",2652.25819063154
"FDD23","OUT046",3015.88757617036
"NCA29","OUT049",2844.41863329724
"FDK38","OUT046",2357.9135631681
"DRC13","OUT046",1957.95641466471
"NCP43","OUT049",2930.72888966169
"FDX28","OUT049",1672.80049890457
"FDF08","OUT049",1614.69572382947
"FDZ33","OUT046",2397.37014788192
"FDD10","OUT049",2971.14607527331
"FDO58","OUT017",2696.11531765338
"FDI50","OUT017",3781.06380118928
"FDO58","OUT045",2574.6602076404
"FDX08","OUT013",2943.55482852905
"NCK17","OUT010",-1217.85258787884
"FDF39","OUT035",4337.86256798145
"FDU45","OUT010",-84.6436272946986
"NCJ18","OUT018",1555.32203574388
"DRC27","OUT019",1981.14407617
"DRC25","OUT035",1503.03296943441
"FDU59","OUT035",2703.36023643556
"FDU28","OUT035",3182.64074021776
"NCP30","OUT046",666.72428189549
"FDB39","OUT018",654.727095348446
"FDE41","OUT013",1483.63592482162
"DRH11","OUT010",-1033.81740734706
"FDA58","OUT045",3645.20109685688
"FDU50","OUT046",1866.50125582338
"FDM34","OUT013",2065.80666310403
"FDM44","OUT027",3115.71448902928
"FDR39","OUT045",2853.94161247137
"FDM25","OUT045",2794.20475754617
"FDQ49","OUT049",2654.84838862953
"DRH25","OUT018",567.5031314491
"FDM09","OUT027",4219.55607038235
"FDL44","OUT019",706.949947439098
"NCR42","OUT018",311.620793471025
"DRL59","OUT046",855.597031169222
"FDX43","OUT013",2708.25434764639
"DRK47","OUT010",1635.99540178399
"FDU48","OUT018",1796.59251849922
"FDY12","OUT045",796.88071988031
"NCN43","OUT018",1661.69695000337
"NCM55","OUT018",2630.85112425644
"FDQ21","OUT027",3389.88067995582
"FDX13","OUT035",4094.30400435856
"NCK30","OUT027",5422.45497296886
"FDG20","OUT049",2938.48771953071
"DRG27","OUT017",793.533862985397
"FDY14","OUT018",3899.51023968613
"FDP59","OUT035",1830.79458967781
"FDU60","OUT017",2834.89422744581
"NCC18","OUT019",775.241692412383
"DRJ39","OUT017",3542.88510334462
"FDS07","OUT049",1916.33860726618
"FDM08","OUT027",5027.00495060323
"FDP51","OUT045",1897.16677894567
"FDU16","OUT035",1516.99602818555
"FDH12","OUT013",1733.38327352713
"DRE48","OUT010",1186.8532166866
"NCL42","OUT027",5277.20860709172
"FDR21","OUT045",2748.71714614003
"NCW29","OUT035",2209.83448794872
"FDO11","OUT013",4035.51951635514
"NCM31","OUT049",2330.77858518892
"FDV35","OUT019",571.586047105764
"FDF58","OUT017",1112.45847891018
"NCE43","OUT049",2774.54977512967
"FDA02","OUT035",2532.94696553054
"DRL37","OUT010",-1180.25020007359
"FDR24","OUT018",1239.70431799465
"FDW59","OUT049",1482.10082531811
"FDS22","OUT049",897.68228513521
"FDW24","OUT017",932.55616260632
"FDU24","OUT035",1688.84761371673
"FDA21","OUT027",4425.64091690979
"FDH58","OUT027",3319.22496696417
"FDW36","OUT018",1396.55620743486
"FDI45","OUT027",4239.39217506369
"FDU01","OUT018",2720.19083434245
"FDF35","OUT027",3174.22470716895
"FDU43","OUT019",1889.89221549928
"FDE24","OUT019",414.842092387038
"FDK50","OUT049",2709.95753339295
"FDG31","OUT045",973.420157131588
"FDC60","OUT045",1402.78668613497
"FDL36","OUT013",1494.26179244853
"FDP21","OUT013",3082.71423396257
"FDW16","OUT045",1441.42945145163
"FDX02","OUT017",3670.34247017185
"FDQ58","OUT027",3926.18478102107
"FDT51","OUT046",1840.49068349815
"FDD59","OUT049",1441.44190485399
"NCM42","OUT018",1436.16556122469
"FDA57","OUT018",409.271800284601
"FDZ48","OUT035",1921.04851314895
"FDE46","OUT045",2382.24344923545
"NCZ30","OUT019",-7.82142149219185
"FDB56","OUT017",3148.46615704357
"FDA25","OUT027",3162.39539886921
"FDD20","OUT013",2041.73961559037
"FDL25","OUT013",1560.14949292054
"NCO18","OUT049",2912.35445145005
"FDJ45","OUT017",728.175666684319
"FDR12","OUT035",2919.67644790145
"NCF19","OUT010",-1131.92526497486
"FDK25","OUT046",2704.3051672652
"NCR17","OUT046",1806.46608505599
"FDC52","OUT046",2514.98845559637
"NCA54","OUT017",2974.71040424272
"FDR45","OUT010",1869.88754353793
"NCM19","OUT049",1886.72985653327
"FDF39","OUT027",5665.4473538632
"FDX23","OUT049",1648.91181235794
"FDD58","OUT027",3048.33118445677
"FDX28","OUT013",1619.61510933719
"NCD31","OUT013",2628.19858577841
"FDU57","OUT018",2179.04541197339
"FDI27","OUT046",835.787154068829
"NCM42","OUT046",1696.93350266992
"FDD32","OUT027",2837.01990607246
"FDI34","OUT013",3682.84945752318
"NCM29","OUT049",2142.95477927082
"FDG46","OUT018",1567.80022061789
"DRC01","OUT010",-1070.96246308256
"FDB15","OUT027",5595.81408116013
"NCA17","OUT027",3833.50380968792
"FDF10","OUT046",2406.24161522641
"FDR26","OUT027",4302.46468035829
"FDI02","OUT049",1914.01470967316
"NCM54","OUT010",77.6284169369403
"FDF14","OUT013",2462.36961599806
"FDJ33","OUT010",33.5227659356088
"FDM20","OUT035",4039.51040242616
"FDC03","OUT027",4610.33784103485
"NCX05","OUT046",1826.73619030478
"NCM41","OUT027",2921.28008640569
"NCU29","OUT010",447.475775272543
"FDQ59","OUT017",1531.11425042387
"FDH46","OUT010",-250.715911515126
"FDH09","OUT013",895.468363301063
"NCD06","OUT045",693.060669162205
"FDC15","OUT035",2626.8941830466
"DRD37","OUT027",2216.34724463701
"FDT28","OUT027",3859.29048245817
"FDR28","OUT027",4123.58153610723
"FDT38","OUT017",1514.52140432597
"FDV34","OUT027",2753.11759598218
"FDY52","OUT035",1154.99337507344
"FDB34","OUT013",1438.79117273649
"DRL23","OUT018",1400.11681120404
"DRB24","OUT046",2469.63219964621
"FDJ50","OUT046",898.049623219398
"FDQ49","OUT035",2672.05244303249
"FDP20","OUT035",2121.07313033028
"FDV19","OUT027",4066.98591827531
"NCR54","OUT045",3021.33925089536
"FDO09","OUT010",2212.26934761585
"FDS57","OUT018",2024.35676276591
"FDN10","OUT049",1969.96902021125
"FDV23","OUT049",2094.20515220571
"FDY28","OUT049",3500.33418529779
"DRG51","OUT013",2646.93618107289
"FDD45","OUT019",-398.956564728944
"NCL18","OUT027",4464.32430037462
"NCM29","OUT013",2085.4964894366
"FDF17","OUT027",4540.10417726732
"FDE22","OUT017",2696.26670904071
"FDQ22","OUT017",761.505734218388
"FDS01","OUT013",2909.15032672852
"FDW35","OUT027",2209.55157339316
"FDJ33","OUT046",2001.5906364988
"NCF54","OUT035",2863.10646082361
"FDE09","OUT013",1810.14351796678
"NCE06","OUT045",2466.48386993536
"DRH49","OUT049",1399.03486710418
"FDY43","OUT045",2662.72066743589
"NCT05","OUT017",4105.2022826807
"FDZ34","OUT045",2959.27282366694
"FDL38","OUT017",1584.15872339272
"FDZ31","OUT017",3173.71553727179
"FDR14","OUT035",1056.46498359686
"NCN54","OUT049",1362.62496968233
"NCC42","OUT027",3693.01822033995
"FDK08","OUT017",1753.66705953224
"FDP59","OUT013",1761.41854830721
"FDV22","OUT035",2716.41295422198
"FDD33","OUT035",3850.89462826486
"DRE60","OUT027",5003.74834348047
"FDK52","OUT046",3575.9001662536
"FDA02","OUT017",2529.33871238157
"FDM56","OUT049",1854.2364499534
"FDE57","OUT035",2451.82549661836
"FDM32","OUT045",1380.58087233245
"NCQ30","OUT027",3358.98228329287
"FDQ27","OUT027",3161.84144434707
"FDT60","OUT027",3430.19813616777
"FDU43","OUT049",3934.4998789032
"NCO55","OUT035",1826.04081303259
"FDG02","OUT045",2970.47540428313
"FDJ28","OUT013",3076.58800800181
"FDP40","OUT045",1722.9334926187
"FDJ38","OUT045",3004.3583360207
"NCC54","OUT017",3882.18603121131
"NCZ41","OUT046",1950.16449572204
"FDK38","OUT019",484.477230404677
"FDU52","OUT013",2514.78485925061
"FDC40","OUT046",1315.43960724732
"NCR30","OUT017",1294.15386224813
"NCN18","OUT017",1850.45797722475
"FDB50","OUT035",1423.95388901139
"FDG04","OUT013",3040.04207063901
"FDR26","OUT035",2975.11416371714
"NCT17","OUT018",2707.88529986898
"FDX35","OUT027",5051.24546998687
"FDS12","OUT046",1993.02361173064
"NCZ29","OUT027",3420.55215836702
"FDB38","OUT010",708.594759460326
"FDP12","OUT013",741.69584366287
"FDP22","OUT046",886.165220024404
"FDS26","OUT018",3829.17360025751
"FDR52","OUT046",3093.79563940526
"DRJ13","OUT046",2571.62390050133
"FDU48","OUT027",3507.61000701063
"FDE29","OUT035",1110.81091641054
"NCT29","OUT049",2010.81633134403
"DRK37","OUT018",2676.97183240013
"FDK55","OUT046",1439.46797590444
"FDR07","OUT046",1539.78464039983
"FDO21","OUT027",5056.36140449231
"FDK46","OUT049",4200.68651786831
"FDB12","OUT045",1644.16378336585
"FDT31","OUT027",4468.68730139143
"FDJ33","OUT045",1934.68091429648
"FDC26","OUT027",3193.88541547878
"NCQ02","OUT045",2920.07783591011
"FDP08","OUT010",1176.69323088071
"FDB11","OUT027",5017.98337585881
"FDV55","OUT013",2398.74699186196
"FDW20","OUT049",2030.75245872748
"NCJ18","OUT019",-43.3320820954035
"FDC41","OUT018",963.516137797292
"FDE14","OUT027",3131.17369303327
"FDG35","OUT013",2864.62465282663
"FDF45","OUT035",1134.688415885
"FDS19","OUT027",2789.19504700034
"FDS58","OUT019",703.865135780476
"FDA26","OUT017",3634.38113661992
"FDM32","OUT049",1532.6905268572
"FDL45","OUT046",2005.24287555999
"FDZ55","OUT049",2660.4545989026
"FDY37","OUT049",2429.40950438483
"FDO46","OUT046",3085.07978884902
"FDQ60","OUT046",1912.69239347169
"FDA19","OUT018",1791.53893754916
"FDL15","OUT046",2491.05096695976
"FDM10","OUT018",3084.0472299252
"NCL05","OUT017",794.703117426171
"DRK49","OUT010",-1202.8440237779
"NCE18","OUT027",5399.88165405297
"FDG40","OUT049",725.689865377921
"DRI59","OUT045",3428.7714850482
"FDK28","OUT035",4152.73151266544
"NCD06","OUT019",-1154.50659150195
"FDO11","OUT019",2101.76836803851
"FDK27","OUT046",1929.35662916577
"FDT43","OUT027",2304.99770748973
"FDD38","OUT018",1414.9334346849
"FDA16","OUT049",3563.96410736155
"FDL14","OUT027",3968.4385435846
"NCM17","OUT049",823.221609145512
"FDD20","OUT045",1922.74239328336
"FDA40","OUT045",1401.56583176076
"FDL43","OUT045",1243.3102961716
"FDV15","OUT045",1580.42377181056
"FDE52","OUT046",1523.16064909913
"NCL17","OUT010",368.2444020213
"NCJ31","OUT045",3646.94425954565
"FDR60","OUT045",1212.68757593686
"NCA18","OUT035",1967.98842835534
"FDS21","OUT027",2496.70704974849
"FDW09","OUT035",1486.9264518886
"FDL26","OUT035",2616.76577631944
"FDS47","OUT018",1168.95262265817
"FDC39","OUT046",3254.77445762246
"FDT51","OUT035",1990.86765554049
"FDK40","OUT035",4281.31088452114
"NCG19","OUT045",3597.92736974662
"FDZ07","OUT046",1048.96571499032
"FDF08","OUT027",2953.6159885355
"FDO04","OUT013",938.42290071754
"FDK41","OUT018",1077.11727871103
"FDP15","OUT049",4133.18454891687
"NCD43","OUT018",1391.8093510936
"NCP18","OUT013",2418.38942172906
"FDZ51","OUT046",1573.63701978848
"DRH13","OUT035",1868.51689921957
"FDF38","OUT045",685.050728956217
"NCI43","OUT045",718.202219916972
"FDM38","OUT027",2364.83955727684
"FDS03","OUT013",1080.22941945174
"DRJ47","OUT017",2821.18231137123
"FDT50","OUT010",-321.233947639335
"FDV02","OUT046",2767.9202252504
"NCG18","OUT017",1756.13068470828
"FDW52","OUT046",2685.85856249472
"FDS40","OUT035",795.288481061424
"FDN31","OUT017",3157.07747242203
"FDA37","OUT045",1920.67426535563
"FDA15","OUT046",3962.73158485907
"FDL39","OUT046",2940.9817628741
"FDJ53","OUT045",1869.00766909232
"FDX22","OUT013",3397.62959122829
"NCZ42","OUT045",3690.09982377715
"FDD56","OUT027",4309.6474450107
"FDD40","OUT017",3230.38065114554
"FDS50","OUT013",3532.21170006243
"NCN14","OUT013",2925.50168594494
"FDT15","OUT013",3014.28597901443
"NCS18","OUT027",3166.41839784885
"NCO26","OUT010",-129.720020888948
"FDF58","OUT018",730.927812002701
"NCB19","OUT013",1401.09894298087
"FDH26","OUT017",2418.29630900309
"DRB24","OUT027",3898.96774268647
"FDA49","OUT018",1115.99982736504
"FDB32","OUT045",1479.5503210757
"FDI36","OUT017",3273.20013902287
"NCA17","OUT010",451.889577555472
"FDH22","OUT013",1978.83239240881
"NCM26","OUT018",2157.56734008818
"FDT15","OUT027",4434.2342459204
"FDB16","OUT018",1160.40379830393
"NCP54","OUT027",3392.62677565912
"FDJ36","OUT013",1702.44429258292
"FDO28","OUT045",1808.49087117419
"FDU09","OUT013",959.77386293797
"FDF29","OUT017",2192.44416053387
"FDY08","OUT013",2336.35012692969
"DRJ59","OUT018",380.321727979314
"FDT23","OUT027",2807.89120420663
"FDU15","OUT018",458.31093649095
"FDT47","OUT013",1630.03157053187
"FDI53","OUT019",739.081142850383
"FDR59","OUT018",3912.31776802544
"FDD53","OUT035",844.50054358583
"FDY51","OUT017",3594.88301934232
"FDT04","OUT049",744.896244386513
"FDU51","OUT049",2952.3996960454
"FDG14","OUT035",2627.53849195529
"NCU06","OUT045",3550.01265957009
"DRG25","OUT046",2956.32228025793
"DRH49","OUT035",1488.89612710644
"FDN15","OUT035",2413.44442797868
"FDL43","OUT018",1014.56887817586
"NCT18","OUT049",2985.19412523716
"NCB31","OUT013",4084.06334255501
"FDK57","OUT035",2034.1241528646
"FDY04","OUT019",749.045598425149
"NCP54","OUT046",1915.26045316838
"FDF41","OUT013",3872.2602500211
"FDM01","OUT045",1623.6652051598
"FDW03","OUT045",1646.11373090999
"FDF28","OUT045",1925.09494579523
"FDY37","OUT017",2443.15650341035
"FDQ03","OUT017",3901.71638055947
"FDP51","OUT027",3410.12065492073
"FDJ40","OUT017",1922.14566127063
"FDC32","OUT049",1606.09615454452
"DRI49","OUT027",2750.00122429481
"NCW54","OUT017",979.071725773153
"FDF09","OUT017",790.453221101913
"FDP45","OUT018",3720.53877078405
"DRJ23","OUT018",2682.9916372078
"FDS59","OUT017",1938.52937292146
"FDY08","OUT046",2281.77850669176
"FDX16","OUT049",2471.21060790692
"FDY16","OUT018",2692.27677069923
"FDK32","OUT035",2659.80578612607
"FDQ22","OUT013",714.585588678185
"NCC31","OUT018",2212.19900436866
"FDG58","OUT049",2605.20453859692
"DRF48","OUT013",2997.8266233878
"DRH36","OUT049",1303.68348678365
"NCR30","OUT035",1351.4654441522
"FDB03","OUT019",1934.1144951209
"FDZ28","OUT027",3476.19645224268
"FDR35","OUT017",3282.60248291113
"DRD15","OUT027",5124.86120517478
"FDJ33","OUT019",94.0274161809245
"FDA56","OUT010",25.2622926621668
"FDP56","OUT046",825.638837353534
"NCT30","OUT046",786.64916110498
"FDK15","OUT017",1727.99833628418
"FDH44","OUT018",2146.14079840773
"FDV01","OUT013",2539.65816417215
"DRG03","OUT017",2555.27371407695
"FDG50","OUT027",2913.39920880949
"FDR16","OUT010",1482.38562051834
"FDZ60","OUT046",1694.20340685107
"DRG03","OUT045",2410.952643948
"FDS56","OUT018",3915.0002806014
"FDU33","OUT045",722.210665862937
"DRD27","OUT035",1735.11200905564
"FDW22","OUT046",3573.64095226067
"DRA24","OUT045",2564.11182757332
"FDF38","OUT049",834.349792824276
"FDX48","OUT013",2551.4835407616
"FDS58","OUT018",2351.10363500415
"FDC32","OUT046",1501.79951892124
"NCQ29","OUT045",4024.61212938173
"DRK39","OUT018",1091.63030750011
"NCS38","OUT017",1893.33484854888
"DRO47","OUT013",1793.54955592899
"DRG27","OUT027",2171.58100452914
"FDC57","OUT027",4537.99763338971
"FDS55","OUT046",2364.92192995594
"NCJ06","OUT018",1596.62982955113
"FDO01","OUT019",197.200841947565
"NCM55","OUT045",2863.91532973344
"FDC52","OUT049",2617.99013732541
"FDQ15","OUT045",1266.44534508562
"NCT30","OUT027",2228.99769756181
"NCR42","OUT027",2037.62418083528
"FDD28","OUT035",1095.84381334482
"FDQ34","OUT049",1753.81414723658
"FDZ12","OUT027",3746.9069706311
"DRE13","OUT019",-516.385485231293
"NCN07","OUT019",174.195044104312
"FDM28","OUT035",3029.36311234196
"FDI10","OUT017",2875.3398120663
"FDQ25","OUT013",2800.56378116897
"FDA38","OUT010",1888.23323184695
"DRI13","OUT049",3516.35410959064
"FDY20","OUT027",2972.48396606951
"NCZ53","OUT035",3111.01818649628
"NCM31","OUT013",2303.39952373557
"DRB01","OUT017",3078.41651771973
"DRF37","OUT046",4100.27595086281
"NCF42","OUT049",2874.21098697878
"FDF16","OUT018",2107.67783462236
"FDB41","OUT013",849.031867161534
"FDR34","OUT013",3668.06375811231
"FDR15","OUT018",2288.06111697414
"NCV42","OUT019",-146.199471352652
"FDW51","OUT035",3528.94715528514
"FDU36","OUT017",1658.658226074
"FDX60","OUT049",1425.92612680119
"FDY03","OUT035",1992.22859839227
"FDW55","OUT045",3912.72148711781
"FDT01","OUT010",1456.92775367473
"FDG58","OUT013",2552.38815758645
"FDK21","OUT017",4036.31676102157
"NCS41","OUT019",988.591787539165
"FDS10","OUT045",2820.27091633484
"NCT53","OUT046",2593.18872102367
"FDJ28","OUT018",2770.5475804092
"FDX44","OUT045",1380.59296012971
"FDT20","OUT018",426.774526327501
"FDO44","OUT017",1872.69968209335
"NCX17","OUT049",3753.64957955903
"FDY01","OUT017",1980.23151940221
"FDJ12","OUT027",4813.06005407004
"DRK35","OUT018",363.372621984415
"FDD47","OUT019",793.160400013748
"NCM53","OUT035",1814.80833246695
"FDO45","OUT013",1502.62299201113
"NCM42","OUT010",-198.900341229567
"FDE04","OUT046",2902.572297725
"NCI30","OUT027",5322.13328141507
"FDZ19","OUT013",2809.06423451422
"FDW57","OUT013",2884.10432289835
"FDA25","OUT013",1710.25731347342
"FDT22","OUT046",951.013179490786
"FDP51","OUT013",1973.73454224724
"FDD48","OUT027",3309.39895857505
"FDY39","OUT035",3084.07825092363
"FDO48","OUT010",1644.63903413271
"FDD23","OUT027",4446.58557583742
"DRN35","OUT027",2091.34589727504
"FDT01","OUT035",3551.19532473229
"FDC20","OUT010",-987.50000839312
"DRJ35","OUT035",1139.39286493622
"FDB32","OUT046",1519.8815815139
"FDL24","OUT046",2818.5058255581
"NCV42","OUT035",1907.40265363822
"FDZ46","OUT046",1734.67710144145
"FDC15","OUT013",2514.50566836664
"FDD08","OUT019",-1205.91407468338
"FDY50","OUT049",1525.6413473482
"FDD36","OUT013",1936.42463771778
"FDG57","OUT027",2279.12628389744
"FDL21","OUT018",478.418178189785
"FDN16","OUT027",3134.51351500227
"FDJ09","OUT027",2219.44582080494
"FDS01","OUT010",960.658170846888
"FDV33","OUT017",4246.65569391904
"DRE12","OUT017",1864.46655302067
"FDR07","OUT013",1586.5831228342
"FDP48","OUT010",1047.23268900852
"NCB55","OUT035",1040.7928578963
"FDQ08","OUT013",1061.06009910338
"FDR34","OUT035",3835.72785787047
"FDO33","OUT046",1783.43182948896
"FDP13","OUT045",636.508034105748
"FDX12","OUT049",3972.98244794373
"NCT06","OUT049",2739.08902072411
"FDR16","OUT019",1496.87277601382
"FDE36","OUT046",2657.56272073363
"FDZ36","OUT049",3059.4158889796
"FDV13","OUT045",1406.58834997267
"NCZ17","OUT035",771.020792906316
"FDU56","OUT045",2870.55405940244
"FDM09","OUT035",2910.45031088366
"FDV02","OUT017",2861.93415405657
"FDS34","OUT018",1545.57675236673
"FDA11","OUT049",1637.54907807384
"FDP09","OUT017",3448.06321948502
"FDB29","OUT027",3312.64807032457
